"cz23500","Decatur, IL",35003
"cz5500","Columbia, TN",34938
"cz7700","Lake City, FL",34936
"cz401","Winston-Salem, NC",34935
"cz9002","Milledgeville, GA",34914
"cz19901","Dover, DE & MD",34870
"cz10502","Starkville, MS",34812
"cz15100","Lorain, OH",34775
"cz6000","Huntsville, AL & TN",34762
"cz8601","Waycross, GA",34718
"cz4602","Somerset, KY & TN",34603
"cz18000","Buffalo, NY",34440
"cz11002","Atmore, AL",34370
"cz11800","Mount Pleasant, MI",34365
"cz12002","Ludington, MI",34303
"cz5900","Clarksville, KY & TN",34296
"cz1900","Jacksonville, NC",34244
"cz25200","Henderson, KY",34183
"cz17502","Winchester, VA & WV",34120
"cz8402","Washington, GA",33973
"cz301","Middlesborough, KY & TN",33929
"cz16400","Youngstown, OH & PA",33927
"cz11900","Saginaw, MI",33842
"cz12200","Grand Rapids, MI",33811
"cz1203","Asheville, NC",33777
"cz14000","Muncie, IN",33729
"cz18500","Amsterdam, NY",33587
"cz12402","Grayling charter, MI",33526
"cz15600","Wheeling, OH & WV",33443
"cz6401","Chattanooga, GA & TN",33421
"cz20401","Providence, MA & RI",33374
"cz601","North Wilkesboro, NC",33322
"cz1400","Fayetteville, NC",33285
"cz2800","Laurel, MS",32992
"cz16500","Erie, NY & PA",32917
"cz19700","Philadelphia, NJ & PA",32854
"cz19200","Harrisburg, PA",32853
"cz14802","Vincennes, IL & IN",32839
"cz4401","London, KY",32790
"cz1202","Sylva, NC",32765
"cz9400","Gainesville, GA",32577
"cz8602","Brunswick, GA",32564
"cz22602","Shawano, WI",32534
"cz1702","Henderson, NC",32522
"cz10802","Demopolis, AL",32504
"cz9800","Auburn, AL",32475
"cz500","Greensboro, NC & VA",32407
"cz1800","Goldsboro, NC",32325
"cz15300","Parkersburg, OH & WV",32295
"cz25300","Union City, KY & TN",32140
"cz20003","Presque Isle, ME",32076
"cz100","Johnson City, TN & VA",32038
"cz1002","Morganton, NC",31963
"cz6502","Cleveland, TN",31949
"cz19000","Allentown, PA",31931
"cz13200","Owensboro, KY",31750
"cz5800","Dickson, TN",31737
"cz1204","Andrews, GA & NC",31727
"cz1100","Hickory, NC",31688
"cz6600","Rome, AL & GA",31501
"cz2200","South Boston, VA",31306
"cz8503","Valdosta, GA",31292
"cz700","Spartanburg, NC & SC",31138
"cz2600","Roanoke Rapids, NC & VA",31134
"cz19100","Reading, PA",31070
"cz602","Galax, NC & VA",30967
"cz25402","Murray, KY",30881
"cz1500","Wilmington, NC",30755
"cz18201","Olean, NY & PA",30700
"cz9500","Talladega, AL",30679
"cz1600","Wilson, NC",30577
"cz800","Gastonia, NC",30542
"cz8201","Barnwell, SC",30439
"cz10301","Eufaula, AL & GA",30236
"cz1302","Florence, SC",29992
"cz4901","Jackson, TN",29971
"cz11303","Colonial Beach, VA",29969
"cz200","Morristown, TN",29871
"cz10200","Albany, GA",29383
"cz6100","Gadsden, AL",29318
"cz1201","Franklin, GA & NC",29293
"cz10801","Tuscaloosa, AL",29124
"cz20800","Springfield, MA",29096
"cz1301","Bennettsville, SC",28844
"cz5402","Glasgow, KY & TN",28486
"cz6302","Cookeville, TN",28455
"cz6200","Florence, AL & TN",28408
"cz20700","Keene, NH & VT",28250
"cz9702","Americus, GA",28136
"cz5000","Tupelo, MS",28023
"cz17000","Pikeville, KY & WV",27982
"cz6402","Crossville, TN",27938
"cz5700","Tullahoma, TN",27919
"cz12001","Big Rapids, MI",27859
"cz10400","Meridian, MS",27270
"cz12502","Washington Court House, OH",27162
"cz25401","Paducah, IL & KY",27138
"cz6501","Ellijay, GA",26987
"cz10101","Bainbridge, GA",26503
"cz2100","Washington, NC",26154
"cz6301","McMinnville, TN",25714
"cz9001","Vidalia, GA",25053
"cz5100","Corinth, MS & TN",24920
"cz10102","Thomasville, GA",24817
"cz25602","Harrisburg, IL",24342
"cz4903","Lexington, TN",23231
"cz12903","Danville, KY",22308
"cz9003","Dublin, GA",20113
"cz4601","Campbellsville, KY",17442
"cz20002","Calais, ME",0
"cz4501","West Liberty, KY",0
"cz11203","Big Stone Gap, VA",0
"cz16703","Buckhannon, WV",0
"cz4502","Hazard, KY",0
"cz11202","Welch, WV",0
"cz12902","Mount Sterling, KY",0
"cz20403","Oak Bluffs, MA",0
"cz16802","Summersville, WV",0
"cz16902","Spencer, WV",0
"cz18202","St. Marys, PA",0
"cz16701","Elkins, WV",0
"cz20402","Nantucket, MA",0
