"cz8601","Waycross, GA",48285
"cz9100","Atlanta, GA",48278
"cz11301","Fredericksburg, VA",48206
"cz5000","Tupelo, MS",48118
"cz8900","Macon, GA",47852
"cz2600","Roanoke Rapids, NC & VA",47836
"cz8300","Greenville, SC",47673
"cz20401","Providence, MA & RI",47648
"cz18201","Olean, NY & PA",47617
"cz16801","Beckley, WV",47406
"cz10400","Meridian, MS",47323
"cz1400","Fayetteville, NC",47239
"cz13101","Louisville, IN & KY",47216
"cz700","Spartanburg, NC & SC",47152
"cz401","Winston-Salem, NC",46995
"cz15700","Scioto, OH",46949
"cz8202","Charleston, SC",46889
"cz13800","Wayne, IN",46684
"cz900","Charlotte, NC & SC",46659
"cz18100","Elmira, NY & PA",46395
"cz15400","Zanesville, OH",46070
"cz7600","Jacksonville, FL & GA",45985
"cz20800","Springfield, MA",45977
"cz12200","Grand Rapids, MI",45952
"cz9701","Columbus, AL & GA",45949
"cz1302","Florence, SC",45893
"cz13900","Center, IN",45824
"cz9200","Griffin, GA",45803
"cz10200","Albany, GA",45632
"cz800","Gastonia, NC",45238
"cz8701","Hinesville, GA",44916
"cz1600","Wilson, NC",44912
"cz9301","Winder, GA",44840
"cz5900","Clarksville, KY & TN",44750
"cz12502","Washington Court House, OH",44636
"cz20700","Keene, NH & VT",44526
"cz9500","Talladega, AL",44446
"cz1800","Goldsboro, NC",44295
"cz22500","Oshkosh, WI",44134
"cz5500","Columbia, TN",43956
"cz5600","Nashville, TN",43907
"cz1900","Jacksonville, NC",43763
"cz2200","South Boston, VA",43491
"cz20100","Portland, ME",43438
"cz13300","Findlay, OH",43158
"cz20003","Presque Isle, ME",43131
"cz18500","Amsterdam, NY",43057
"cz22400","Sheboygan, WI",42974
"cz5100","Corinth, MS & TN",42808
"cz6502","Cleveland, TN",42635
"cz10302","Dothan, AL",42226
"cz19902","Easton, MD",42041
"cz23301","Charleston, IL",41996
"cz22601","Green Bay, WI",41489
"cz2100","Washington, NC",40972
"cz10900","Pensacola, FL",40848
"cz500","Greensboro, NC & VA",40629
"cz8602","Brunswick, GA",40349
"cz1100","Hickory, NC",40215
"cz10000","Panama City, FL",40155
"cz25401","Paducah, IL & KY",39283
"cz12301","Traverse City, MI",39186
"cz2700","Gulfport, MS",38158
"cz1002","Morganton, NC",37338
"cz9400","Gainesville, GA",35461
"cz200","Morristown, TN",35235
"cz15500","Steubenville, OH & WV",34567
"cz12402","Grayling charter, MI",34514
"cz5401","Bowling Green, KY",33835
"cz2800","Laurel, MS",0
"cz1301","Bennettsville, SC",0
"cz11002","Atmore, AL",0
"cz1202","Sylva, NC",0
"cz12401","Alpena, MI",0
"cz1702","Henderson, NC",0
"cz20002","Calais, ME",0
"cz12002","Ludington, MI",0
"cz11403","Sault Ste. Marie, MI",0
"cz22602","Shawano, WI",0
"cz21004","Rhinelander, WI",0
"cz10600","Jasper, AL",0
"cz19903","Chincoteague, VA",0
"cz6402","Crossville, TN",0
"cz11102","Troy, AL",0
"cz1201","Franklin, GA & NC",0
"cz5402","Glasgow, KY & TN",0
"cz12903","Danville, KY",0
"cz11303","Colonial Beach, VA",0
"cz4501","West Liberty, KY",0
"cz13102","Madison, IN & KY",0
"cz14801","Olney, IL",0
"cz301","Middlesborough, KY & TN",0
"cz10802","Demopolis, AL",0
"cz402","Martinsville, VA",0
"cz11203","Big Stone Gap, VA",0
"cz20301","Berlin, NH & VT",0
"cz10101","Bainbridge, GA",0
"cz6501","Ellijay, GA",0
"cz4601","Campbellsville, KY",0
"cz602","Galax, NC & VA",0
"cz25402","Murray, KY",0
"cz1204","Andrews, GA & NC",0
"cz13103","Bardstown, KY",0
"cz16703","Buckhannon, WV",0
"cz4602","Somerset, KY & TN",0
"cz4401","London, KY",0
"cz4502","Hazard, KY",0
"cz12702","Maysville, KY",0
"cz10102","Thomasville, GA",0
"cz11202","Welch, WV",0
"cz4903","Lexington, TN",0
"cz6301","McMinnville, TN",0
"cz10301","Eufaula, AL & GA",0
"cz12902","Mount Sterling, KY",0
"cz20403","Oak Bluffs, MA",0
"cz25602","Harrisburg, IL",0
"cz16802","Summersville, WV",0
"cz16902","Spencer, WV",0
"cz8402","Washington, GA",0
"cz8501","Fitzgerald, GA",0
"cz1001","Boone, NC & TN",0
"cz18202","St. Marys, PA",0
"cz8201","Barnwell, SC",0
"cz16701","Elkins, WV",0
"cz14802","Vincennes, IL & IN",0
"cz20402","Nantucket, MA",0
"cz601","North Wilkesboro, NC",0
