"cz17800","Oneonta, NY",47821
"cz10301","Eufaula, AL & GA",47630
"cz17200","Harrisonburg, VA & WV",47577
"cz18300","Watertown, NY",47548
"cz16600","Roanoke, VA & WV",47542
"cz11001","Mobile, AL",47540
"cz12301","Traverse City, MI",47529
"cz6000","Huntsville, AL & TN",47527
"cz15100","Lorain, OH",47522
"cz10400","Meridian, MS",47436
"cz9900","Tallahassee, FL",47390
"cz13700","Concord, IN & MI",47341
"cz17400","Hagerstown, MD & PA & WV",47335
"cz12501","Dayton, OH",47332
"cz11002","Atmore, AL",47300
"cz20100","Portland, ME",47271
"cz4901","Jackson, TN",47059
"cz13200","Owensboro, KY",47028
"cz8900","Macon, GA",47012
"cz2800","Laurel, MS",47000
"cz500","Greensboro, NC & VA",46991
"cz25402","Murray, KY",46962
"cz8000","Sumter, SC",46922
"cz1900","Jacksonville, NC",46833
"cz15500","Steubenville, OH & WV",46739
"cz18201","Olean, NY & PA",46678
"cz2100","Washington, NC",46608
"cz20301","Berlin, NH & VT",46562
"cz11500","Jackson, MI",46522
"cz7900","Gainesville, FL",46484
"cz25602","Harrisburg, IL",46484
"cz10302","Dothan, AL",46352
"cz1800","Goldsboro, NC",46214
"cz14400","Terre Haute, IN",46194
"cz19903","Chincoteague, VA",46089
"cz25200","Henderson, KY",46076
"cz20003","Presque Isle, ME",46009
"cz18500","Amsterdam, NY",46008
"cz11102","Troy, AL",45958
"cz10200","Albany, GA",45952
"cz8201","Barnwell, SC",45944
"cz14300","Columbus, IN",45933
"cz12002","Ludington, MI",45819
"cz17300","Staunton, VA",45799
"cz9702","Americus, GA",45784
"cz25401","Paducah, IL & KY",45712
"cz12302","Petoskey, MI",45692
"cz7600","Jacksonville, FL & GA",45664
"cz16901","Charleston, WV",45622
"cz17501","Cumberland, MD & WV",45613
"cz13102","Madison, IN & KY",45611
"cz9003","Dublin, GA",45575
"cz11800","Mount Pleasant, MI",45566
"cz8300","Greenville, SC",45531
"cz13900","Center, IN",45530
"cz9002","Milledgeville, GA",45281
"cz12901","Lexington-Fayette, KY",45198
"cz1500","Wilmington, NC",45085
"cz12401","Alpena, MI",44997
"cz8702","Statesboro, GA",44892
"cz700","Spartanburg, NC & SC",44864
"cz9400","Gainesville, GA",44850
"cz14600","Bloomington, IN",44846
"cz16000","Mansfield, OH",44841
"cz15300","Parkersburg, OH & WV",44825
"cz11403","Sault Ste. Marie, MI",44631
"cz8503","Valdosta, GA",44538
"cz1203","Asheville, NC",44497
"cz16801","Beckley, WV",44492
"cz20001","Bangor, ME",44481
"cz12001","Big Rapids, MI",44378
"cz16703","Buckhannon, WV",44362
"cz5500","Columbia, TN",44327
"cz13000","Elizabethtown, KY",44251
"cz6200","Florence, AL & TN",44225
"cz6401","Chattanooga, GA & TN",44220
"cz10900","Pensacola, FL",44188
"cz11201","Bluefield, VA & WV",44099
"cz5900","Clarksville, KY & TN",44084
"cz1302","Florence, SC",44067
"cz1100","Hickory, NC",44006
"cz5000","Tupelo, MS",44001
"cz1400","Fayetteville, NC",43990
"cz8602","Brunswick, GA",43952
"cz9701","Columbus, AL & GA",43919
"cz25300","Union City, KY & TN",43850
"cz5401","Bowling Green, KY",43715
"cz1702","Henderson, NC",43673
"cz302","Knoxville, TN",43586
"cz2700","Gulfport, MS",43556
"cz9600","LaGrange, AL & GA",43552
"cz5700","Tullahoma, TN",43471
"cz12402","Grayling charter, MI",43427
"cz8501","Fitzgerald, GA",43104
"cz1001","Boone, NC & TN",42926
"cz16701","Elkins, WV",42904
"cz402","Martinsville, VA",42901
"cz16902","Spencer, WV",42746
"cz5402","Glasgow, KY & TN",42688
"cz8502","Cordele, GA",42615
"cz9500","Talladega, AL",42580
"cz10101","Bainbridge, GA",42493
"cz14000","Muncie, IN",42459
"cz15400","Zanesville, OH",42435
"cz9001","Vidalia, GA",42288
"cz16802","Summersville, WV",42259
"cz9302","Toccoa, GA",42170
"cz5800","Dickson, TN",42159
"cz9200","Griffin, GA",42158
"cz8701","Hinesville, GA",42140
"cz601","North Wilkesboro, NC",42123
"cz10000","Panama City, FL",42036
"cz6100","Gadsden, AL",41754
"cz602","Galax, NC & VA",41673
"cz800","Gastonia, NC",41648
"cz6302","Cookeville, TN",41632
"cz8601","Waycross, GA",41598
"cz10600","Jasper, AL",41585
"cz1202","Sylva, NC",41539
"cz15800","Athens, OH & WV",41520
"cz1201","Franklin, GA & NC",41485
"cz1301","Bennettsville, SC",41411
"cz17100","Huntington, KY & OH & WV",41278
"cz12502","Washington Court House, OH",41218
"cz12600","Wayne, IN",41199
"cz4903","Lexington, TN",41091
"cz11202","Welch, WV",41030
"cz17000","Pikeville, KY & WV",40971
"cz6502","Cleveland, TN",40965
"cz4601","Campbellsville, KY",40904
"cz5100","Corinth, MS & TN",40752
"cz12702","Maysville, KY",40600
"cz12903","Danville, KY",40467
"cz1204","Andrews, GA & NC",40463
"cz6600","Rome, AL & GA",40363
"cz100","Johnson City, TN & VA",40338
"cz1002","Morganton, NC",40297
"cz11203","Big Stone Gap, VA",40287
"cz20002","Calais, ME",39933
"cz6301","McMinnville, TN",39565
"cz4402","Richmond, KY",39257
"cz7700","Lake City, FL",39125
"cz6501","Ellijay, GA",38852
"cz15700","Scioto, OH",38670
"cz12902","Mount Sterling, KY",38613
"cz6402","Crossville, TN",37995
"cz4401","London, KY",37662
"cz200","Morristown, TN",37309
"cz4602","Somerset, KY & TN",37255
"cz4502","Hazard, KY",36920
"cz4501","West Liberty, KY",36091
"cz301","Middlesborough, KY & TN",35323
