"cz19901","Dover, DE & MD",37999
"cz5500","Columbia, TN",37997
"cz14100","Fort Wayne, IN",37984
"cz302","Knoxville, TN",37916
"cz11402","Marinette, MI & WI",37827
"cz9302","Toccoa, GA",37815
"cz20001","Bangor, ME",37723
"cz5401","Bowling Green, KY",37593
"cz11401","Marquette, MI",37564
"cz1500","Wilmington, NC",37554
"cz6501","Ellijay, GA",37508
"cz9002","Milledgeville, GA",37496
"cz11101","Montgomery, AL",37482
"cz13103","Bardstown, KY",37394
"cz13000","Elizabethtown, KY",37367
"cz8100","Columbia, SC",37366
"cz9800","Auburn, AL",37346
"cz14700","Evansville, IL & IN",37337
"cz11700","Lansing, MI",37328
"cz13800","Wayne, IN",37296
"cz18800","Scranton, PA",37266
"cz8800","Savannah, GA & SC",37261
"cz6302","Cookeville, TN",37219
"cz14802","Vincennes, IL & IN",37193
"cz8701","Hinesville, GA",37172
"cz12502","Washington Court House, OH",37133
"cz19902","Easton, MD",37106
"cz19800","Wilmington, DE & MD",37103
"cz900","Charlotte, NC & SC",37102
"cz11500","Jackson, MI",37038
"cz12902","Mount Sterling, KY",37023
"cz13502","Defiance, OH",36998
"cz24000","Kenosha, WI",36977
"cz9600","LaGrange, AL & GA",36975
"cz8900","Macon, GA",36948
"cz10101","Bainbridge, GA",36922
"cz1002","Morganton, NC",36850
"cz13101","Louisville, IN & KY",36740
"cz17400","Hagerstown, MD & PA & WV",36629
"cz22601","Green Bay, WI",36577
"cz10502","Starkville, MS",36544
"cz13600","South Bend, IN & MI",36542
"cz23301","Charleston, IL",36517
"cz1203","Asheville, NC",36456
"cz17200","Harrisonburg, VA & WV",36403
"cz12301","Traverse City, MI",36360
"cz11900","Saginaw, MI",36339
"cz17700","Syracuse, NY",36322
"cz1702","Henderson, NC",36222
"cz18000","Buffalo, NY",36208
"cz16000","Mansfield, OH",36201
"cz13501","Toledo, MI & OH",36199
"cz9701","Columbus, AL & GA",36175
"cz8000","Sumter, SC",36147
"cz1202","Sylva, NC",36108
"cz12001","Big Rapids, MI",36008
"cz13300","Findlay, OH",35982
"cz15200","Cleveland, OH",35970
"cz6502","Cleveland, TN",35742
"cz14000","Muncie, IN",35727
"cz19700","Philadelphia, NJ & PA",35660
"cz25300","Union City, KY & TN",35644
"cz10700","Birmingham, AL",35610
"cz15100","Lorain, OH",35591
"cz11800","Mount Pleasant, MI",35539
"cz17300","Staunton, VA",35430
"cz16901","Charleston, WV",35295
"cz6401","Chattanooga, GA & TN",35277
"cz18700","Sunbury, PA",35181
"cz700","Spartanburg, NC & SC",35162
"cz20401","Providence, MA & RI",35114
"cz12200","Grand Rapids, MI",34822
"cz19200","Harrisburg, PA",34731
"cz10801","Tuscaloosa, AL",34714
"cz9301","Winder, GA",34711
"cz1302","Florence, SC",34682
"cz10200","Albany, GA",34585
"cz16801","Beckley, WV",34534
"cz25602","Harrisburg, IL",34523
"cz602","Galax, NC & VA",34461
"cz5800","Dickson, TN",34460
"cz9200","Griffin, GA",34422
"cz19000","Allentown, PA",34321
"cz8503","Valdosta, GA",34292
"cz1800","Goldsboro, NC",34286
"cz6200","Florence, AL & TN",34136
"cz11002","Atmore, AL",34118
"cz18500","Amsterdam, NY",34009
"cz8602","Brunswick, GA",33996
"cz2100","Washington, NC",33694
"cz4901","Jackson, TN",33615
"cz401","Winston-Salem, NC",33603
"cz4402","Richmond, KY",33574
"cz12903","Danville, KY",33526
"cz16500","Erie, NY & PA",33418
"cz16400","Youngstown, OH & PA",33412
"cz6600","Rome, AL & GA",33400
"cz500","Greensboro, NC & VA",33400
"cz12402","Grayling charter, MI",33369
"cz16200","Altoona, PA",33336
"cz7700","Lake City, FL",33276
"cz100","Johnson City, TN & VA",33131
"cz800","Gastonia, NC",33086
"cz5000","Tupelo, MS",32862
"cz1100","Hickory, NC",32847
"cz402","Martinsville, VA",32830
"cz1600","Wilson, NC",32456
"cz17100","Huntington, KY & OH & WV",32355
"cz12600","Wayne, IN",32316
"cz6301","McMinnville, TN",32213
"cz25200","Henderson, KY",32186
"cz10600","Jasper, AL",32085
"cz9500","Talladega, AL",32047
"cz9400","Gainesville, GA",31988
"cz25401","Paducah, IL & KY",31898
"cz11303","Colonial Beach, VA",31857
"cz601","North Wilkesboro, NC",31832
"cz8702","Statesboro, GA",31779
"cz2800","Laurel, MS",31709
"cz12002","Ludington, MI",31530
"cz5402","Glasgow, KY & TN",31466
"cz19100","Reading, PA",31399
"cz8601","Waycross, GA",31229
"cz15400","Zanesville, OH",31049
"cz2200","South Boston, VA",30916
"cz19903","Chincoteague, VA",30912
"cz11102","Troy, AL",30748
"cz8501","Fitzgerald, GA",30615
"cz6402","Crossville, TN",30570
"cz14801","Olney, IL",30564
"cz9001","Vidalia, GA",30507
"cz18201","Olean, NY & PA",30421
"cz17000","Pikeville, KY & WV",30373
"cz6100","Gadsden, AL",30056
"cz20800","Springfield, MA",30042
"cz21004","Rhinelander, WI",29718
"cz10102","Thomasville, GA",29550
"cz8201","Barnwell, SC",29281
"cz9003","Dublin, GA",29042
"cz15700","Scioto, OH",28624
"cz10802","Demopolis, AL",28189
"cz2600","Roanoke Rapids, NC & VA",27796
"cz10301","Eufaula, AL & GA",27639
"cz200","Morristown, TN",27194
"cz8502","Cordele, GA",27159
"cz25402","Murray, KY",26991
"cz9702","Americus, GA",25620
"cz4601","Campbellsville, KY",25554
"cz5100","Corinth, MS & TN",24263
"cz4602","Somerset, KY & TN",23771
"cz4401","London, KY",22081
"cz8402","Washington, GA",21485
"cz20002","Calais, ME",0
"cz4501","West Liberty, KY",0
"cz301","Middlesborough, KY & TN",0
"cz11203","Big Stone Gap, VA",0
"cz4502","Hazard, KY",0
"cz12702","Maysville, KY",0
"cz11202","Welch, WV",0
"cz20403","Oak Bluffs, MA",0
"cz16802","Summersville, WV",0
"cz16902","Spencer, WV",0
"cz18202","St. Marys, PA",0
"cz20402","Nantucket, MA",0
